driver_id,coef_rapm,target_definition,alpha,decay,season,round,race_name,race_order,n_train_rows,n_train_races
sirotkin,-0.2033097630833969,-finish_position,10.0,0.97,2023,1,Bahrain Grand Prix,104,1725,103
stroll,-0.486145061395358,-finish_position,10.0,0.97,2023,1,Bahrain Grand Prix,104,1725,103
tsunoda,-1.429827197206902,-finish_position,10.0,0.97,2023,1,Bahrain Grand Prix,104,1725,103
vandoorne,-0.3059544754631282,-finish_position,10.0,0.97,2023,1,Bahrain Grand Prix,104,1725,103
vettel,-0.11777379238193596,-finish_position,10.0,0.97,2023,1,Bahrain Grand Prix,104,1725,103
zhou,-0.7821987326667384,-finish_position,10.0,0.97,2023,1,Bahrain Grand Prix,104,1725,103
aitken,-0.07671584201850071,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
albon,-0.15435442569536242,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
alonso,0.6947267051460934,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
bottas,1.0018146442310776,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
brendon_hartley,-0.20504992028412644,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
de_vries,-0.03984572122753478,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
ericsson,-0.18164085039296224,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
gasly,0.2476780424375508,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
giovinazzi,-0.888957960929079,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
grosjean,-0.12277211605271679,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
hamilton,1.7401303701272952,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
hulkenberg,-0.5396861645841057,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
kevin_magnussen,-0.1867138196491223,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
kubica,-0.8564185351989534,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
kvyat,-0.08592655883522887,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
latifi,-1.7364649310590545,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
leclerc,1.361050536788192,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
max_verstappen,2.761718781622281,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
mazepin,-1.7283727554126962,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
mick_schumacher,-1.105848857758311,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
norris,1.1127814042929773,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
ocon,0.39305072626238097,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
perez,1.2425606813067724,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
pietro_fittipaldi,-0.23228825756038107,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
raikkonen,-0.26868757109279884,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
ricciardo,-0.27844427125382126,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
russell,0.25309105243832375,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
sainz,1.3733494411789855,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
sargeant,0.061096076385118825,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
sirotkin,-0.20678027425521162,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
stroll,-0.5277262448543225,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
tsunoda,-1.3184485968561956,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
vandoorne,-0.29029453846155306,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
vettel,-0.2809918567277618,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
zhou,-0.9306183920572689,-finish_position,10.0,0.97,2023,2,Saudi Arabian Grand Prix,105,1742,104
aitken,-0.07288236886868069,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
albon,-0.12284935866061861,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
alonso,0.9744537075684842,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
bottas,0.8234970021888093,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
brendon_hartley,-0.1970005312329527,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
de_vries,-0.281882294797857,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
ericsson,-0.1738584443459967,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
gasly,0.30911784347171783,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
giovinazzi,-0.802820524565032,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
grosjean,-0.14432040321803893,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
hamilton,1.678031976264594,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
hulkenberg,-0.4389841759227259,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
kevin_magnussen,-0.12628633598139802,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
kubica,-0.8172561036303172,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
kvyat,-0.059808137065716485,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
latifi,-1.6712403481801092,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
leclerc,1.3460121414007733,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
max_verstappen,2.754623271884007,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
mazepin,-1.7215011057477345,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
mick_schumacher,-1.145780891253385,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
norris,1.056975605555526,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
ocon,0.5085460910060198,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
perez,1.323141043149285,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
piastri,-0.4692636985549336,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
pietro_fittipaldi,-0.2291218336775324,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
raikkonen,-0.1935144947717983,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
ricciardo,-0.12628765095550262,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
russell,0.29702949924370264,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
sainz,1.4093674455049405,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
sargeant,-0.20261312735510406,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
sirotkin,-0.19438830187767556,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
stroll,-0.6065494320792234,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
tsunoda,-1.209300362015881,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
vandoorne,-0.25990236013251405,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
vettel,-0.3512735512997545,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
zhou,-0.8621097910473864,-finish_position,10.0,0.97,2023,3,Australian Grand Prix,106,1760,105
aitken,-0.07171154657991904,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
albon,-0.14425855971917742,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
alonso,1.1627092880128467,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
bottas,0.7768665384778136,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
brendon_hartley,-0.1954286017627037,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
de_vries,-0.2839142415589613,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
ericsson,-0.17344417746398896,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
gasly,0.2795377794667057,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
giovinazzi,-0.8279155452666188,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
grosjean,-0.2014761538943747,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
hamilton,1.6963229604675611,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
hulkenberg,-0.10926330592475025,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
kevin_magnussen,-0.24909454299934247,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
kubica,-0.8072114279908377,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
kvyat,-0.07418612742715537,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
latifi,-1.6785978023440793,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
leclerc,1.3641159717808542,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
max_verstappen,2.7660160649625034,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
mazepin,-1.754013734358766,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
mick_schumacher,-1.2603890286709825,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
norris,1.03121803375468,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
ocon,0.5452462790587116,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
perez,1.2801314487403275,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
piastri,-0.3012585587892962,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
pietro_fittipaldi,-0.2312619884085317,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
raikkonen,-0.22294672412225927,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
ricciardo,-0.19065548328071888,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
russell,0.2714174150730415,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
sainz,1.2297965392781656,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
sargeant,-0.20340296246746234,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
sirotkin,-0.1926857914122559,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
stroll,-0.5769035551787444,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
tsunoda,-1.1655180588482799,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
vandoorne,-0.26339294354906057,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
vettel,-0.47467457070515245,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
zhou,-0.7497728863498071,-finish_position,10.0,0.97,2023,4,Azerbaijan Grand Prix,107,1772,106
aitken,-0.06884928773995193,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
albon,-0.10373388637330615,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
alonso,1.4403073120871095,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
bottas,0.6304026004748841,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
brendon_hartley,-0.19072160710853941,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
de_vries,-0.2895289558383954,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
ericsson,-0.16724860946815753,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
gasly,0.10869634211846411,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
giovinazzi,-0.7533880149350455,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
grosjean,-0.16935328899388052,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
hamilton,1.6578995974886508,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
hulkenberg,-0.32737470051385814,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
kevin_magnussen,-0.18922698313923916,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
kubica,-0.7773503930990633,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
kvyat,-0.09247118769553185,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
latifi,-1.6433718515618745,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
leclerc,1.405843384348996,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
max_verstappen,2.7471955490132003,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
mazepin,-1.6886192949876262,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
mick_schumacher,-1.1886146447473251,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
norris,1.0366472127811321,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
ocon,0.5509733041028723,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
perez,1.3475621181849,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
piastri,-0.3719743238548331,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
pietro_fittipaldi,-0.22036032917665613,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
raikkonen,-0.16215187653530622,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
ricciardo,-0.1703019486070768,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
russell,0.2218206670367368,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
sainz,1.2274835042090781,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
sargeant,-0.42569555403527043,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
sirotkin,-0.1847086698869306,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
stroll,-0.5619285051637835,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
tsunoda,-1.1599542210266571,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
vandoorne,-0.2528834201110922,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
vettel,-0.543680057467518,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
zhou,-0.671339979779109,-finish_position,10.0,0.97,2023,5,Miami Grand Prix,108,1790,107
aitken,-0.06358327966235315,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
albon,-0.0643596978461423,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
alonso,1.621712943362212,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
bottas,0.625543990252667,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
brendon_hartley,-0.18005536383927764,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
de_vries,-0.7477951859173589,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
ericsson,-0.15695019285990536,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
gasly,0.2921096444833378,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
giovinazzi,-0.6954157807659286,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
grosjean,-0.15939063566535822,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
hamilton,1.635762753922185,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
hulkenberg,-0.4060708424773235,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
kevin_magnussen,-0.07095805492049187,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
kubica,-0.7300364540830709,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
kvyat,-0.03604723658197193,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
latifi,-1.5212140926545157,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
leclerc,1.399330129335263,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
max_verstappen,2.784215476858073,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
mazepin,-1.6470721891837594,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
mick_schumacher,-1.1604394160957643,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
norris,1.026386536813422,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
ocon,0.6046352070118304,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
perez,1.4139342202458178,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
piastri,-0.9228191173461991,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
pietro_fittipaldi,-0.2134342457658347,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
raikkonen,-0.11276623442286218,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
ricciardo,0.0031769372446308047,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
russell,0.32658670154207836,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
sainz,1.3074004916658155,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
sargeant,-0.8572593889489905,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
sirotkin,-0.16564881894496597,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
stroll,-0.6345357246877902,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
tsunoda,-0.965861122184312,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
vandoorne,-0.22091287150199673,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
vettel,-0.5548061780825314,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
zhou,-0.753362908298612,-finish_position,10.0,0.97,2023,6,Monaco Grand Prix,109,1810,108
aitken,-0.05996610791632081,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
albon,-0.04022257815790118,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
alonso,1.72569500406328,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
bottas,0.630228444057299,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
brendon_hartley,-0.17432031250273836,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
de_vries,-0.7424193607920561,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
ericsson,-0.15250470093669244,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
gasly,0.39048845470785765,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
giovinazzi,-0.6879529408463128,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
grosjean,-0.1373330721277424,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
hamilton,1.646120813977489,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
hulkenberg,-0.5826758267258788,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
kevin_magnussen,-0.028729354181516658,-finish_position,10.0,0.97,2023,7,Spanish Grand Prix,110,1828,109
