constructor_id,coef_rapm,target_definition,alpha,decay,season,round,race_name,race_order,n_train_rows,n_train_races
alpine,-0.39647598748209617,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
aston_martin,-0.1367582168067984,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
ferrari,2.2524663148018096,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
force_india,-0.16323545020709002,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
haas,-3.713075679927629,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
mclaren,1.0041544945343082,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
mercedes,3.742279779066304,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
racing_point,0.7716838454636815,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
red_bull,3.1616546610828404,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
renault,0.6599953062277664,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
sauber,-0.4854387331583698,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
toro_rosso,-0.7792560715187297,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
williams,-3.82741350854683,-finish_position,10.0,0.97,2021,10,British Grand Prix,69,1138,68
alfa,-2.226366845408818,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
alphatauri,0.03415909431188909,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
alpine,-0.2698804717315967,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
aston_martin,-0.045821348558936256,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
ferrari,2.3053630967633123,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
force_india,-0.10897147081743336,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
haas,-3.794644341091559,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
mclaren,1.0580696818431568,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
mercedes,3.7532390523667543,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
racing_point,0.8571894010036861,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
red_bull,2.91729568206858,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
renault,0.610825262118277,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
sauber,-0.499166044248397,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
toro_rosso,-0.7973720673883311,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
williams,-3.793918681230553,-finish_position,10.0,0.97,2021,11,Hungarian Grand Prix,70,1156,69
alfa,-2.23849222591759,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
alphatauri,0.13086943882834012,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
alpine,0.15276906021607675,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
aston_martin,-0.07048614792627625,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
ferrari,2.299089395281945,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
force_india,-0.1631889252596573,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
haas,-3.7953232859379336,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
mclaren,0.8896552317640201,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
mercedes,3.6931558045481716,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
racing_point,0.8034168975903068,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
red_bull,2.805027417415959,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
renault,0.5234182408268849,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
sauber,-0.5102278713841188,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
toro_rosso,-0.836816828319816,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
williams,-3.6828662017263096,-finish_position,10.0,0.97,2021,12,Belgian Grand Prix,71,1169,70
alfa,-2.29536912033643,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
alphatauri,0.09535717670190264,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
alpine,0.19341896354370253,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
aston_martin,-0.21112953957546382,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
ferrari,2.1558068036357314,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
force_india,-0.0830467956422623,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
haas,-3.7949581335645295,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
mclaren,0.9451358001830519,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
mercedes,3.6195002865131984,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
racing_point,1.0795942983806268,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
red_bull,2.5817039733149296,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
renault,0.48920454617151143,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
sauber,-0.4990256425672466,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
toro_rosso,-0.8577790733787856,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
williams,-3.4184135433799634,-finish_position,10.0,0.97,2021,13,Dutch Grand Prix,72,1189,71
alfa,-2.3445779760659073,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
alphatauri,0.17870299146960222,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
alpine,0.2821392400386685,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
aston_martin,-0.37022148052495263,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
ferrari,2.17908997540333,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
force_india,-0.06621676428604031,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
haas,-3.815623595386823,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
mclaren,0.8710295066961323,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
mercedes,3.647366850808694,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
racing_point,1.0870029869960123,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
red_bull,2.5798606313111847,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
renault,0.5252524865883821,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
sauber,-0.49195687809080707,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
toro_rosso,-0.8601970742187951,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
williams,-3.40165090073865,-finish_position,10.0,0.97,2021,14,Italian Grand Prix,73,1206,72
alfa,-2.3657065176698002,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
alphatauri,0.15389528303391553,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
alpine,0.26219442017010075,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
aston_martin,-0.34043723638676576,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
ferrari,2.22951543784796,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
force_india,-0.08210048818312712,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
haas,-3.824632568262605,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
mclaren,1.0106977789250506,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
mercedes,3.6273558812057556,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
racing_point,0.9982106348058613,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
red_bull,2.5715940392678993,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
renault,0.4575667950531701,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
sauber,-0.4961957820020224,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
toro_rosso,-0.8680346016079253,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
williams,-3.333923076197475,-finish_position,10.0,0.97,2021,15,Russian Grand Prix,74,1221,73
alfa,-2.3128157908043003,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
alphatauri,-0.03253428216028885,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
alpine,0.2071492273961151,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
aston_martin,-0.4063871834419134,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
ferrari,2.233772265209127,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
force_india,-0.041747700627281815,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
haas,-3.82937775197109,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
mclaren,1.0521926439291998,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
mercedes,3.653757514358051,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
racing_point,1.0217578737842619,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
red_bull,2.55591726957278,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
renault,0.45747993324535463,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
sauber,-0.441623429963063,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
toro_rosso,-0.8545918248103347,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
williams,-3.262948763716584,-finish_position,10.0,0.97,2021,16,Turkish Grand Prix,75,1239,74
alfa,-2.238710938194618,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
alphatauri,-0.006431944011163978,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
alpine,0.07035570191530768,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
aston_martin,-0.573550044695198,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
ferrari,2.3239518536127513,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
force_india,-0.05113774938565073,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
haas,-3.8968619306002648,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
mclaren,1.0321323985393673,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
mercedes,3.703593177590171,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
racing_point,0.9576895221186671,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
red_bull,2.6686504310842727,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
renault,0.5359351249375238,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
sauber,-0.42393130769146514,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
toro_rosso,-0.8305968738066524,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
williams,-3.271087421413052,-finish_position,10.0,0.97,2021,17,United States Grand Prix,76,1259,75
alfa,-2.2246422240025128,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
alphatauri,0.02059802621435746,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
alpine,0.06406114747019795,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
aston_martin,-0.6028941288221246,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
ferrari,2.3199326625011785,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
force_india,-0.06619844691094458,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
haas,-3.9180421587980114,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
mclaren,1.0687225789135129,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
mercedes,3.6852353032484597,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
racing_point,0.9225344978184372,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
red_bull,2.744246233500917,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
renault,0.5085590502403723,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
sauber,-0.42876934724931703,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
toro_rosso,-0.8141337631842851,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
williams,-3.279209430940233,-finish_position,10.0,0.97,2021,18,Mexico City Grand Prix,77,1276,76
alfa,-2.137894373563444,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
alphatauri,0.10782269488742609,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
alpine,-0.01357788315305751,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
aston_martin,-0.5946496898874228,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
ferrari,2.2898071642016506,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
force_india,-0.05969314978749611,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
haas,-3.9260434137941695,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
mclaren,0.9782724819455609,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
mercedes,3.584781926466711,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
racing_point,0.9250873749714909,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
red_bull,2.831222575761006,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
renault,0.5580109281036285,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
sauber,-0.4261045288626334,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
toro_rosso,-0.8079501873384585,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
williams,-3.3090919199507747,-finish_position,10.0,0.97,2021,19,São Paulo Grand Prix,78,1294,77
alfa,-2.135154769367614,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
alphatauri,0.06400773094689753,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
alpine,0.036819696485555845,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
aston_martin,-0.6083696302266692,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
ferrari,2.3076867409388764,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
force_india,-0.07063644884845777,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
haas,-3.9591965938916136,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
mclaren,0.9599973515041853,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
mercedes,3.622973111092638,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
racing_point,0.8946140784615104,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
red_bull,2.8761865766132453,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
renault,0.5469689471783172,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
sauber,-0.4200093578251016,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
toro_rosso,-0.809626100889772,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
williams,-3.3062613321719563,-finish_position,10.0,0.97,2021,20,Qatar Grand Prix,79,1312,78
alfa,-2.181312805528761,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
alphatauri,-0.01702768037526324,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
alpine,0.261072966104443,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
aston_martin,-0.503817596379663,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
ferrari,2.2723309833857743,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
force_india,-0.08636284254568553,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
haas,-3.9897805214689375,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
mclaren,0.8706595069332261,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
mercedes,3.630287226540534,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
racing_point,0.8264656643406042,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
red_bull,2.9154984502185606,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
renault,0.556697279399084,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
sauber,-0.4103167975444646,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
toro_rosso,-0.7995485891968451,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
williams,-3.3448452438826064,-finish_position,10.0,0.97,2021,21,Saudi Arabian Grand Prix,80,1330,79
alfa,-2.171776408940156,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
alphatauri,-0.029318202110684546,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
alpine,0.29937672389768144,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
aston_martin,-0.5198413293050105,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
ferrari,2.2364072528247037,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
force_india,-0.10580016383883624,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
haas,-3.9778574904027972,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
mclaren,0.9044664522921967,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
mercedes,3.659223041959633,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
racing_point,0.816385552477508,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
red_bull,2.90986416785235,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
renault,0.498936474563865,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
sauber,-0.40415466943065276,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
toro_rosso,-0.808461116975315,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
williams,-3.3074502848644993,-finish_position,10.0,0.97,2021,22,Abu Dhabi Grand Prix,81,1345,80
alfa,-2.1730428972164235,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
alphatauri,0.11796289287888204,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
alpine,0.305932613045154,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
aston_martin,-0.5996840032306636,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
ferrari,2.2275379314569665,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
force_india,-0.10369501579244232,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
haas,-3.961176266715352,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
mclaren,0.807856173256034,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
mercedes,3.6331723370418167,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
racing_point,0.8150954169768949,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
red_bull,2.917042645155871,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
renault,0.5045587811003882,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
sauber,-0.38787917618935336,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
toro_rosso,-0.7993067784183499,-finish_position,10.0,0.97,2022,1,Bahrain Grand Prix,82,1359,81
