season,round,race_name,driver_id,constructor,grid_position,finish_position,status,points
2022,13,Hungarian Grand Prix,mick_schumacher,Haas F1 Team,15,14,+1 Lap,0
2022,13,Hungarian Grand Prix,ricciardo,McLaren,9,15,+1 Lap,0
2022,13,Hungarian Grand Prix,kevin_magnussen,Haas F1 Team,13,16,+1 Lap,0
2022,13,Hungarian Grand Prix,albon,Williams,17,17,+1 Lap,0
2022,13,Hungarian Grand Prix,latifi,Williams,19,18,+1 Lap,0
2022,13,Hungarian Grand Prix,tsunoda,AlphaTauri,16,19,+2 Laps,0
2022,13,Hungarian Grand Prix,bottas,Alfa Romeo,8,20,Power Unit,0
2022,14,Belgian Grand Prix,max_verstappen,Red Bull,14,1,Finished,26
2022,14,Belgian Grand Prix,perez,Red Bull,2,2,Finished,18
2022,14,Belgian Grand Prix,sainz,Ferrari,1,3,Finished,15
2022,14,Belgian Grand Prix,russell,Mercedes,5,4,Finished,12
2022,14,Belgian Grand Prix,alonso,Alpine F1 Team,3,5,Finished,10
2022,14,Belgian Grand Prix,leclerc,Ferrari,15,6,Finished,8
2022,14,Belgian Grand Prix,ocon,Alpine F1 Team,16,7,Finished,6
2022,14,Belgian Grand Prix,vettel,Aston Martin,10,8,Finished,4
2022,14,Belgian Grand Prix,gasly,AlphaTauri,0,9,Finished,2
2022,14,Belgian Grand Prix,albon,Williams,6,10,Finished,1
2022,14,Belgian Grand Prix,stroll,Aston Martin,9,11,Finished,0
2022,14,Belgian Grand Prix,norris,McLaren,17,12,Finished,0
2022,14,Belgian Grand Prix,tsunoda,AlphaTauri,0,13,Finished,0
2022,14,Belgian Grand Prix,zhou,Alfa Romeo,18,14,Finished,0
2022,14,Belgian Grand Prix,ricciardo,McLaren,7,15,Finished,0
2022,14,Belgian Grand Prix,kevin_magnussen,Haas F1 Team,12,16,+1 Lap,0
2022,14,Belgian Grand Prix,mick_schumacher,Haas F1 Team,19,17,+1 Lap,0
2022,14,Belgian Grand Prix,latifi,Williams,11,18,+1 Lap,0
2022,14,Belgian Grand Prix,bottas,Alfa Romeo,13,19,Accident,0
2022,14,Belgian Grand Prix,hamilton,Mercedes,4,20,Collision damage,0
2022,15,Dutch Grand Prix,max_verstappen,Red Bull,1,1,Finished,26
2022,15,Dutch Grand Prix,russell,Mercedes,6,2,Finished,18
2022,15,Dutch Grand Prix,leclerc,Ferrari,2,3,Finished,15
2022,15,Dutch Grand Prix,hamilton,Mercedes,4,4,Finished,12
2022,15,Dutch Grand Prix,perez,Red Bull,5,5,Finished,10
2022,15,Dutch Grand Prix,alonso,Alpine F1 Team,13,6,Finished,8
2022,15,Dutch Grand Prix,norris,McLaren,7,7,Finished,6
2022,15,Dutch Grand Prix,sainz,Ferrari,3,8,Finished,4
2022,15,Dutch Grand Prix,ocon,Alpine F1 Team,12,9,Finished,2
2022,15,Dutch Grand Prix,stroll,Aston Martin,10,10,Finished,1
2022,15,Dutch Grand Prix,gasly,AlphaTauri,11,11,Finished,0
2022,15,Dutch Grand Prix,albon,Williams,15,12,Finished,0
2022,15,Dutch Grand Prix,mick_schumacher,Haas F1 Team,8,13,Finished,0
2022,15,Dutch Grand Prix,vettel,Aston Martin,19,14,Finished,0
2022,15,Dutch Grand Prix,kevin_magnussen,Haas F1 Team,18,15,Finished,0
2022,15,Dutch Grand Prix,zhou,Alfa Romeo,14,16,Finished,0
2022,15,Dutch Grand Prix,ricciardo,McLaren,17,17,Finished,0
2022,15,Dutch Grand Prix,latifi,Williams,20,18,+1 Lap,0
2022,15,Dutch Grand Prix,bottas,Alfa Romeo,16,19,Engine,0
2022,15,Dutch Grand Prix,tsunoda,AlphaTauri,9,20,Differential,0
2022,16,Italian Grand Prix,max_verstappen,Red Bull,7,1,Finished,25
2022,16,Italian Grand Prix,leclerc,Ferrari,1,2,Finished,18
2022,16,Italian Grand Prix,russell,Mercedes,2,3,Finished,15
2022,16,Italian Grand Prix,sainz,Ferrari,18,4,Finished,12
2022,16,Italian Grand Prix,hamilton,Mercedes,19,5,Finished,10
2022,16,Italian Grand Prix,perez,Red Bull,13,6,Finished,9
2022,16,Italian Grand Prix,norris,McLaren,3,7,Finished,6
2022,16,Italian Grand Prix,gasly,AlphaTauri,5,8,Finished,4
2022,16,Italian Grand Prix,de_vries,Williams,8,9,Finished,2
2022,16,Italian Grand Prix,zhou,Alfa Romeo,9,10,Finished,1
2022,16,Italian Grand Prix,ocon,Alpine F1 Team,14,11,Finished,0
2022,16,Italian Grand Prix,mick_schumacher,Haas F1 Team,17,12,Finished,0
2022,16,Italian Grand Prix,bottas,Alfa Romeo,15,13,+1 Lap,0
2022,16,Italian Grand Prix,tsunoda,AlphaTauri,20,14,+1 Lap,0
2022,16,Italian Grand Prix,latifi,Williams,10,15,+1 Lap,0
2022,16,Italian Grand Prix,kevin_magnussen,Haas F1 Team,16,16,+1 Lap,0
2022,16,Italian Grand Prix,ricciardo,McLaren,4,17,Oil leak,0
2022,16,Italian Grand Prix,stroll,Aston Martin,12,18,Engine,0
2022,16,Italian Grand Prix,alonso,Alpine F1 Team,6,19,Water pressure,0
2022,16,Italian Grand Prix,vettel,Aston Martin,11,20,Engine,0
2022,17,Singapore Grand Prix,perez,Red Bull,2,1,Finished,25
2022,17,Singapore Grand Prix,leclerc,Ferrari,1,2,Finished,18
2022,17,Singapore Grand Prix,sainz,Ferrari,4,3,Finished,15
2022,17,Singapore Grand Prix,norris,McLaren,6,4,Finished,12
2022,17,Singapore Grand Prix,ricciardo,McLaren,16,5,Finished,10
2022,17,Singapore Grand Prix,stroll,Aston Martin,11,6,Finished,8
2022,17,Singapore Grand Prix,max_verstappen,Red Bull,8,7,Finished,6
2022,17,Singapore Grand Prix,vettel,Aston Martin,13,8,Finished,4
2022,17,Singapore Grand Prix,hamilton,Mercedes,3,9,Finished,2
2022,17,Singapore Grand Prix,gasly,AlphaTauri,7,10,Finished,1
2022,17,Singapore Grand Prix,bottas,Alfa Romeo,15,11,Finished,0
2022,17,Singapore Grand Prix,kevin_magnussen,Haas F1 Team,9,12,Finished,0
2022,17,Singapore Grand Prix,mick_schumacher,Haas F1 Team,12,13,+1 Lap,0
2022,17,Singapore Grand Prix,russell,Mercedes,0,14,+2 Laps,0
2022,17,Singapore Grand Prix,tsunoda,AlphaTauri,10,15,Accident,0
2022,17,Singapore Grand Prix,ocon,Alpine F1 Team,17,16,Engine,0
2022,17,Singapore Grand Prix,albon,Williams,18,17,Collision damage,0
2022,17,Singapore Grand Prix,alonso,Alpine F1 Team,5,18,Engine,0
2022,17,Singapore Grand Prix,latifi,Williams,19,19,Collision damage,0
2022,17,Singapore Grand Prix,zhou,Alfa Romeo,14,20,Collision,0
2022,18,Japanese Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2022,18,Japanese Grand Prix,perez,Red Bull,4,2,Finished,18
2022,18,Japanese Grand Prix,leclerc,Ferrari,2,3,Finished,15
2022,18,Japanese Grand Prix,ocon,Alpine F1 Team,5,4,Finished,12
2022,18,Japanese Grand Prix,hamilton,Mercedes,6,5,Finished,10
2022,18,Japanese Grand Prix,vettel,Aston Martin,9,6,Finished,8
2022,18,Japanese Grand Prix,alonso,Alpine F1 Team,7,7,Finished,6
2022,18,Japanese Grand Prix,russell,Mercedes,8,8,Finished,4
2022,18,Japanese Grand Prix,latifi,Williams,20,9,Finished,2
2022,18,Japanese Grand Prix,norris,McLaren,10,10,Finished,1
2022,18,Japanese Grand Prix,ricciardo,McLaren,11,11,Finished,0
2022,18,Japanese Grand Prix,stroll,Aston Martin,19,12,Finished,0
2022,18,Japanese Grand Prix,tsunoda,AlphaTauri,13,13,Finished,0
2022,18,Japanese Grand Prix,kevin_magnussen,Haas F1 Team,18,14,Finished,0
2022,18,Japanese Grand Prix,bottas,Alfa Romeo,12,15,Finished,0
2022,18,Japanese Grand Prix,zhou,Alfa Romeo,14,16,Finished,0
2022,18,Japanese Grand Prix,mick_schumacher,Haas F1 Team,15,17,Finished,0
2022,18,Japanese Grand Prix,gasly,AlphaTauri,17,18,Finished,0
2022,18,Japanese Grand Prix,sainz,Ferrari,3,19,Accident,0
2022,18,Japanese Grand Prix,albon,Williams,16,20,Hydraulics,0
2022,19,United States Grand Prix,max_verstappen,Red Bull,2,1,Finished,25
2022,19,United States Grand Prix,hamilton,Mercedes,3,2,Finished,18
2022,19,United States Grand Prix,leclerc,Ferrari,12,3,Finished,15
2022,19,United States Grand Prix,perez,Red Bull,9,4,Finished,12
2022,19,United States Grand Prix,russell,Mercedes,4,5,Finished,11
2022,19,United States Grand Prix,norris,McLaren,6,6,Finished,8
2022,19,United States Grand Prix,alonso,Alpine F1 Team,14,7,Finished,6
2022,19,United States Grand Prix,vettel,Aston Martin,10,8,Finished,4
2022,19,United States Grand Prix,kevin_magnussen,Haas F1 Team,13,9,Finished,2
2022,19,United States Grand Prix,tsunoda,AlphaTauri,19,10,Finished,1
2022,19,United States Grand Prix,ocon,Alpine F1 Team,0,11,Finished,0
2022,19,United States Grand Prix,zhou,Alfa Romeo,18,12,Finished,0
2022,19,United States Grand Prix,albon,Williams,8,13,Finished,0
2022,19,United States Grand Prix,gasly,AlphaTauri,11,14,Finished,0
2022,19,United States Grand Prix,mick_schumacher,Haas F1 Team,16,15,Finished,0
2022,19,United States Grand Prix,ricciardo,McLaren,15,16,Finished,0
2022,19,United States Grand Prix,latifi,Williams,17,17,Finished,0
2022,19,United States Grand Prix,stroll,Aston Martin,5,18,Collision,0
2022,19,United States Grand Prix,bottas,Alfa Romeo,7,19,Spun off,0
2022,19,United States Grand Prix,sainz,Ferrari,1,20,Collision damage,0
2022,20,Mexico City Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2022,20,Mexico City Grand Prix,hamilton,Mercedes,3,2,Finished,18
2022,20,Mexico City Grand Prix,perez,Red Bull,4,3,Finished,15
2022,20,Mexico City Grand Prix,russell,Mercedes,2,4,Finished,13
2022,20,Mexico City Grand Prix,sainz,Ferrari,5,5,Finished,10
2022,20,Mexico City Grand Prix,leclerc,Ferrari,7,6,Finished,8
2022,20,Mexico City Grand Prix,ricciardo,McLaren,11,7,+1 Lap,6
2022,20,Mexico City Grand Prix,ocon,Alpine F1 Team,10,8,+1 Lap,4
2022,20,Mexico City Grand Prix,norris,McLaren,8,9,+1 Lap,2
2022,20,Mexico City Grand Prix,bottas,Alfa Romeo,6,10,+1 Lap,1
2022,20,Mexico City Grand Prix,gasly,AlphaTauri,14,11,+1 Lap,0
2022,20,Mexico City Grand Prix,albon,Williams,17,12,+1 Lap,0
2022,20,Mexico City Grand Prix,zhou,Alfa Romeo,12,13,+1 Lap,0
2022,20,Mexico City Grand Prix,vettel,Aston Martin,16,14,+1 Lap,0
2022,20,Mexico City Grand Prix,stroll,Aston Martin,20,15,+1 Lap,0
2022,20,Mexico City Grand Prix,mick_schumacher,Haas F1 Team,15,16,+1 Lap,0
2022,20,Mexico City Grand Prix,kevin_magnussen,Haas F1 Team,19,17,+1 Lap,0
2022,20,Mexico City Grand Prix,latifi,Williams,18,18,+2 Laps,0
2022,20,Mexico City Grand Prix,alonso,Alpine F1 Team,9,19,Engine,0
2022,20,Mexico City Grand Prix,tsunoda,AlphaTauri,13,20,Collision damage,0
2022,21,São Paulo Grand Prix,russell,Mercedes,1,1,Finished,26
2022,21,São Paulo Grand Prix,hamilton,Mercedes,2,2,Finished,18
2022,21,São Paulo Grand Prix,sainz,Ferrari,7,3,Finished,15
2022,21,São Paulo Grand Prix,leclerc,Ferrari,5,4,Finished,12
2022,21,São Paulo Grand Prix,alonso,Alpine F1 Team,17,5,Finished,10
2022,21,São Paulo Grand Prix,max_verstappen,Red Bull,3,6,Finished,8
2022,21,São Paulo Grand Prix,perez,Red Bull,4,7,Finished,6
2022,21,São Paulo Grand Prix,ocon,Alpine F1 Team,16,8,Finished,4
2022,21,São Paulo Grand Prix,bottas,Alfa Romeo,14,9,Finished,2
2022,21,São Paulo Grand Prix,stroll,Aston Martin,15,10,Finished,1
2022,21,São Paulo Grand Prix,vettel,Aston Martin,9,11,Finished,0
2022,21,São Paulo Grand Prix,zhou,Alfa Romeo,13,12,Finished,0
2022,21,São Paulo Grand Prix,mick_schumacher,Haas F1 Team,12,13,Finished,0
2022,21,São Paulo Grand Prix,gasly,AlphaTauri,10,14,Finished,0
2022,21,São Paulo Grand Prix,albon,Williams,19,15,Finished,0
2022,21,São Paulo Grand Prix,latifi,Williams,18,16,Finished,0
2022,21,São Paulo Grand Prix,tsunoda,AlphaTauri,0,17,+1 Lap,0
2022,21,São Paulo Grand Prix,norris,McLaren,6,18,Gearbox,0
2022,21,São Paulo Grand Prix,kevin_magnussen,Haas F1 Team,8,19,Collision,0
2022,21,São Paulo Grand Prix,ricciardo,McLaren,11,20,Collision,0
2022,22,Abu Dhabi Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2022,22,Abu Dhabi Grand Prix,leclerc,Ferrari,3,2,Finished,18
2022,22,Abu Dhabi Grand Prix,perez,Red Bull,2,3,Finished,15
2022,22,Abu Dhabi Grand Prix,sainz,Ferrari,4,4,Finished,12
2022,22,Abu Dhabi Grand Prix,russell,Mercedes,6,5,Finished,10
2022,22,Abu Dhabi Grand Prix,norris,McLaren,7,6,Finished,9
2022,22,Abu Dhabi Grand Prix,ocon,Alpine F1 Team,8,7,Finished,6
2022,22,Abu Dhabi Grand Prix,stroll,Aston Martin,14,8,Finished,4
2022,22,Abu Dhabi Grand Prix,ricciardo,McLaren,13,9,Finished,2
2022,22,Abu Dhabi Grand Prix,vettel,Aston Martin,9,10,Finished,1
2022,22,Abu Dhabi Grand Prix,tsunoda,AlphaTauri,11,11,Finished,0
2022,22,Abu Dhabi Grand Prix,zhou,Alfa Romeo,15,12,+1 Lap,0
2022,22,Abu Dhabi Grand Prix,albon,Williams,19,13,+1 Lap,0
2022,22,Abu Dhabi Grand Prix,gasly,AlphaTauri,17,14,+1 Lap,0
2022,22,Abu Dhabi Grand Prix,bottas,Alfa Romeo,18,15,+1 Lap,0
2022,22,Abu Dhabi Grand Prix,mick_schumacher,Haas F1 Team,12,16,+1 Lap,0
2022,22,Abu Dhabi Grand Prix,kevin_magnussen,Haas F1 Team,16,17,+1 Lap,0
2022,22,Abu Dhabi Grand Prix,hamilton,Mercedes,5,18,Hydraulics,0
2022,22,Abu Dhabi Grand Prix,latifi,Williams,20,19,Collision damage,0
2022,22,Abu Dhabi Grand Prix,alonso,Alpine F1 Team,10,20,Water leak,0
2023,1,Bahrain Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2023,1,Bahrain Grand Prix,perez,Red Bull,2,2,Finished,18
2023,1,Bahrain Grand Prix,alonso,Aston Martin,5,3,Finished,15
2023,1,Bahrain Grand Prix,sainz,Ferrari,4,4,Finished,12
2023,1,Bahrain Grand Prix,hamilton,Mercedes,7,5,Finished,10
2023,1,Bahrain Grand Prix,stroll,Aston Martin,8,6,Finished,8
2023,1,Bahrain Grand Prix,russell,Mercedes,6,7,Finished,6
2023,1,Bahrain Grand Prix,bottas,Alfa Romeo,12,8,Finished,4
2023,1,Bahrain Grand Prix,gasly,Alpine F1 Team,20,9,Finished,2
2023,1,Bahrain Grand Prix,albon,Williams,15,10,Finished,1
2023,1,Bahrain Grand Prix,tsunoda,AlphaTauri,14,11,Finished,0
2023,1,Bahrain Grand Prix,sargeant,Williams,16,12,Lapped,0
2023,1,Bahrain Grand Prix,kevin_magnussen,Haas F1 Team,17,13,Lapped,0
2023,1,Bahrain Grand Prix,de_vries,AlphaTauri,19,14,Lapped,0
2023,1,Bahrain Grand Prix,hulkenberg,Haas F1 Team,10,15,Lapped,0
2023,1,Bahrain Grand Prix,zhou,Alfa Romeo,13,16,Lapped,0
2023,1,Bahrain Grand Prix,norris,McLaren,11,17,Lapped,0
2023,1,Bahrain Grand Prix,ocon,Alpine F1 Team,9,18,Retired,0
2023,1,Bahrain Grand Prix,leclerc,Ferrari,3,19,Retired,0
2023,1,Bahrain Grand Prix,piastri,McLaren,18,20,Retired,0
2023,2,Saudi Arabian Grand Prix,perez,Red Bull,1,1,Finished,25
2023,2,Saudi Arabian Grand Prix,max_verstappen,Red Bull,15,2,Finished,19
2023,2,Saudi Arabian Grand Prix,alonso,Aston Martin,2,3,Finished,15
2023,2,Saudi Arabian Grand Prix,russell,Mercedes,3,4,Finished,12
2023,2,Saudi Arabian Grand Prix,hamilton,Mercedes,7,5,Finished,10
2023,2,Saudi Arabian Grand Prix,sainz,Ferrari,4,6,Finished,8
2023,2,Saudi Arabian Grand Prix,leclerc,Ferrari,12,7,Finished,6
2023,2,Saudi Arabian Grand Prix,ocon,Alpine F1 Team,6,8,Finished,4
2023,2,Saudi Arabian Grand Prix,gasly,Alpine F1 Team,9,9,Finished,2
2023,2,Saudi Arabian Grand Prix,kevin_magnussen,Haas F1 Team,13,10,Finished,1
2023,2,Saudi Arabian Grand Prix,tsunoda,AlphaTauri,16,11,Finished,0
2023,2,Saudi Arabian Grand Prix,hulkenberg,Haas F1 Team,10,12,Finished,0
2023,2,Saudi Arabian Grand Prix,zhou,Alfa Romeo,11,13,Finished,0
2023,2,Saudi Arabian Grand Prix,de_vries,AlphaTauri,18,14,Finished,0
2023,2,Saudi Arabian Grand Prix,piastri,McLaren,8,15,Finished,0
2023,2,Saudi Arabian Grand Prix,sargeant,Williams,20,16,Finished,0
2023,2,Saudi Arabian Grand Prix,norris,McLaren,19,17,Finished,0
2023,2,Saudi Arabian Grand Prix,bottas,Alfa Romeo,14,18,Lapped,0
2023,2,Saudi Arabian Grand Prix,albon,Williams,17,19,Retired,0
2023,2,Saudi Arabian Grand Prix,stroll,Aston Martin,5,20,Retired,0
2023,3,Australian Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2023,3,Australian Grand Prix,hamilton,Mercedes,3,2,Finished,18
2023,3,Australian Grand Prix,alonso,Aston Martin,4,3,Finished,15
2023,3,Australian Grand Prix,stroll,Aston Martin,6,4,Finished,12
2023,3,Australian Grand Prix,perez,Red Bull,20,5,Finished,11
2023,3,Australian Grand Prix,norris,McLaren,13,6,Finished,8
2023,3,Australian Grand Prix,hulkenberg,Haas F1 Team,10,7,Finished,6
2023,3,Australian Grand Prix,piastri,McLaren,16,8,Finished,4
2023,3,Australian Grand Prix,zhou,Alfa Romeo,17,9,Finished,2
2023,3,Australian Grand Prix,tsunoda,AlphaTauri,12,10,Finished,1
2023,3,Australian Grand Prix,bottas,Alfa Romeo,19,11,Finished,0
2023,3,Australian Grand Prix,sainz,Ferrari,5,12,Finished,0
2023,3,Australian Grand Prix,gasly,Alpine F1 Team,9,13,Retired,0
2023,3,Australian Grand Prix,ocon,Alpine F1 Team,11,14,Retired,0
2023,3,Australian Grand Prix,de_vries,AlphaTauri,15,15,Retired,0
2023,3,Australian Grand Prix,sargeant,Williams,18,16,Retired,0
2023,3,Australian Grand Prix,kevin_magnussen,Haas F1 Team,14,17,Retired,0
2023,3,Australian Grand Prix,russell,Mercedes,2,18,Retired,0
2023,3,Australian Grand Prix,albon,Williams,8,19,Retired,0
2023,3,Australian Grand Prix,leclerc,Ferrari,7,20,Retired,0
2023,4,Azerbaijan Grand Prix,perez,Red Bull,3,1,Finished,25
2023,4,Azerbaijan Grand Prix,max_verstappen,Red Bull,2,2,Finished,18
2023,4,Azerbaijan Grand Prix,leclerc,Ferrari,1,3,Finished,15
2023,4,Azerbaijan Grand Prix,alonso,Aston Martin,6,4,Finished,12
2023,4,Azerbaijan Grand Prix,sainz,Ferrari,4,5,Finished,10
2023,4,Azerbaijan Grand Prix,hamilton,Mercedes,5,6,Finished,8
2023,4,Azerbaijan Grand Prix,stroll,Aston Martin,9,7,Finished,6
2023,4,Azerbaijan Grand Prix,russell,Mercedes,11,8,Finished,5
2023,4,Azerbaijan Grand Prix,norris,McLaren,7,9,Finished,2
2023,4,Azerbaijan Grand Prix,tsunoda,AlphaTauri,8,10,Finished,1
2023,4,Azerbaijan Grand Prix,piastri,McLaren,10,11,Finished,0
2023,4,Azerbaijan Grand Prix,albon,Williams,12,12,Finished,0
2023,4,Azerbaijan Grand Prix,kevin_magnussen,Haas F1 Team,16,13,Finished,0
2023,4,Azerbaijan Grand Prix,gasly,Alpine F1 Team,17,14,Finished,0
2023,4,Azerbaijan Grand Prix,ocon,Alpine F1 Team,19,15,Finished,0
2023,4,Azerbaijan Grand Prix,sargeant,Williams,14,16,Finished,0
2023,4,Azerbaijan Grand Prix,hulkenberg,Haas F1 Team,20,17,Lapped,0
2023,4,Azerbaijan Grand Prix,bottas,Alfa Romeo,13,18,Lapped,0
2023,4,Azerbaijan Grand Prix,zhou,Alfa Romeo,15,19,Retired,0
2023,4,Azerbaijan Grand Prix,de_vries,AlphaTauri,18,20,Retired,0
2023,5,Miami Grand Prix,max_verstappen,Red Bull,9,1,Finished,26
2023,5,Miami Grand Prix,perez,Red Bull,1,2,Finished,18
2023,5,Miami Grand Prix,alonso,Aston Martin,2,3,Finished,15
2023,5,Miami Grand Prix,russell,Mercedes,6,4,Finished,12
2023,5,Miami Grand Prix,sainz,Ferrari,3,5,Finished,10
2023,5,Miami Grand Prix,hamilton,Mercedes,13,6,Finished,8
2023,5,Miami Grand Prix,leclerc,Ferrari,7,7,Finished,6
2023,5,Miami Grand Prix,gasly,Alpine F1 Team,5,8,Finished,4
2023,5,Miami Grand Prix,ocon,Alpine F1 Team,8,9,Finished,2
2023,5,Miami Grand Prix,kevin_magnussen,Haas F1 Team,4,10,Finished,1
2023,5,Miami Grand Prix,tsunoda,AlphaTauri,17,11,Finished,0
2023,5,Miami Grand Prix,stroll,Aston Martin,18,12,Finished,0
2023,5,Miami Grand Prix,bottas,Alfa Romeo,10,13,Finished,0
2023,5,Miami Grand Prix,albon,Williams,11,14,Finished,0
2023,5,Miami Grand Prix,hulkenberg,Haas F1 Team,12,15,Finished,0
2023,5,Miami Grand Prix,zhou,Alfa Romeo,14,16,Finished,0
2023,5,Miami Grand Prix,norris,McLaren,16,17,Finished,0
2023,5,Miami Grand Prix,de_vries,AlphaTauri,15,18,Finished,0
2023,5,Miami Grand Prix,piastri,McLaren,19,19,Lapped,0
2023,5,Miami Grand Prix,sargeant,Williams,20,20,Lapped,0
2023,6,Monaco Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2023,6,Monaco Grand Prix,alonso,Aston Martin,2,2,Finished,18
2023,6,Monaco Grand Prix,ocon,Alpine F1 Team,3,3,Finished,15
2023,6,Monaco Grand Prix,hamilton,Mercedes,5,4,Finished,13
2023,6,Monaco Grand Prix,russell,Mercedes,8,5,Finished,10
2023,6,Monaco Grand Prix,leclerc,Ferrari,6,6,Finished,8
2023,6,Monaco Grand Prix,gasly,Alpine F1 Team,7,7,Finished,6
2023,6,Monaco Grand Prix,sainz,Ferrari,4,8,Finished,4
2023,6,Monaco Grand Prix,norris,McLaren,10,9,Lapped,2
2023,6,Monaco Grand Prix,piastri,McLaren,11,10,Lapped,1
2023,6,Monaco Grand Prix,bottas,Alfa Romeo,15,11,Lapped,0
2023,6,Monaco Grand Prix,de_vries,AlphaTauri,12,12,Lapped,0
2023,6,Monaco Grand Prix,zhou,Alfa Romeo,19,13,Lapped,0
2023,6,Monaco Grand Prix,albon,Williams,13,14,Lapped,0
2023,6,Monaco Grand Prix,tsunoda,AlphaTauri,9,15,Lapped,0
2023,6,Monaco Grand Prix,perez,Red Bull,20,16,Lapped,0
2023,6,Monaco Grand Prix,hulkenberg,Haas F1 Team,18,17,Lapped,0
2023,6,Monaco Grand Prix,sargeant,Williams,16,18,Lapped,0
2023,6,Monaco Grand Prix,kevin_magnussen,Haas F1 Team,17,19,Retired,0
2023,6,Monaco Grand Prix,stroll,Aston Martin,14,20,Retired,0
2023,7,Spanish Grand Prix,max_verstappen,Red Bull,1,1,Finished,26
2023,7,Spanish Grand Prix,hamilton,Mercedes,4,2,Finished,18
2023,7,Spanish Grand Prix,russell,Mercedes,12,3,Finished,15
2023,7,Spanish Grand Prix,perez,Red Bull,11,4,Finished,12
2023,7,Spanish Grand Prix,sainz,Ferrari,2,5,Finished,10
2023,7,Spanish Grand Prix,stroll,Aston Martin,5,6,Finished,8
2023,7,Spanish Grand Prix,alonso,Aston Martin,8,7,Finished,6
2023,7,Spanish Grand Prix,ocon,Alpine F1 Team,6,8,Finished,4
2023,7,Spanish Grand Prix,zhou,Alfa Romeo,13,9,Finished,2
2023,7,Spanish Grand Prix,gasly,Alpine F1 Team,10,10,Finished,1
2023,7,Spanish Grand Prix,leclerc,Ferrari,19,11,Finished,0
2023,7,Spanish Grand Prix,tsunoda,AlphaTauri,15,12,Finished,0
2023,7,Spanish Grand Prix,piastri,McLaren,9,13,Lapped,0
2023,7,Spanish Grand Prix,de_vries,AlphaTauri,14,14,Lapped,0
2023,7,Spanish Grand Prix,hulkenberg,Haas F1 Team,7,15,Lapped,0
2023,7,Spanish Grand Prix,albon,Williams,18,16,Lapped,0
2023,7,Spanish Grand Prix,norris,McLaren,3,17,Lapped,0
2023,7,Spanish Grand Prix,kevin_magnussen,Haas F1 Team,17,18,Lapped,0
2023,7,Spanish Grand Prix,bottas,Alfa Romeo,16,19,Lapped,0
2023,7,Spanish Grand Prix,sargeant,Williams,20,20,Lapped,0
2023,8,Canadian Grand Prix,max_verstappen,Red Bull,1,1,Finished,25
2023,8,Canadian Grand Prix,alonso,Aston Martin,2,2,Finished,18
2023,8,Canadian Grand Prix,hamilton,Mercedes,3,3,Finished,15
2023,8,Canadian Grand Prix,leclerc,Ferrari,10,4,Finished,12
2023,8,Canadian Grand Prix,sainz,Ferrari,11,5,Finished,10
2023,8,Canadian Grand Prix,perez,Red Bull,12,6,Finished,9
2023,8,Canadian Grand Prix,albon,Williams,9,7,Finished,6
2023,8,Canadian Grand Prix,ocon,Alpine F1 Team,6,8,Finished,4
2023,8,Canadian Grand Prix,stroll,Aston Martin,16,9,Finished,2
2023,8,Canadian Grand Prix,bottas,Alfa Romeo,14,10,Finished,1
2023,8,Canadian Grand Prix,piastri,McLaren,8,11,Finished,0
2023,8,Canadian Grand Prix,gasly,Alpine F1 Team,15,12,Finished,0
2023,8,Canadian Grand Prix,norris,McLaren,7,13,Finished,0
2023,8,Canadian Grand Prix,tsunoda,AlphaTauri,19,14,Finished,0
2023,8,Canadian Grand Prix,hulkenberg,Haas F1 Team,5,15,Lapped,0
2023,8,Canadian Grand Prix,zhou,Alfa Romeo,20,16,Lapped,0
2023,8,Canadian Grand Prix,kevin_magnussen,Haas F1 Team,13,17,Lapped,0
2023,8,Canadian Grand Prix,de_vries,AlphaTauri,17,18,Lapped,0
2023,8,Canadian Grand Prix,russell,Mercedes,4,19,Retired,0
2023,8,Canadian Grand Prix,sargeant,Williams,18,20,Retired,0
2023,9,Austrian Grand Prix,max_verstappen,Red Bull,1,1,Finished,26
2023,9,Austrian Grand Prix,leclerc,Ferrari,2,2,Finished,18
