season,meeting_key,session_key,date,category,flag,message,driver_number,lap_number
2025,1268,9912,2025-09-07T13:08:21+00:00,Other,,TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 44 (HAM) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,4
2025,1268,9912,2025-09-07T13:10:57+00:00,Other,,CAR 16 (LEC) TIME 1:24.525 DELETED - TRACK LIMITS AT TURN 1 LAP 4 15:08:05,,6
2025,1268,9912,2025-09-07T13:11:41+00:00,Other,,TURN 4 INCIDENT INVOLVING CARS 31 (OCO) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,6
2025,1268,9912,2025-09-07T13:11:47+00:00,Other,,CAR 18 (STR) TIME 1:26.506 DELETED - TRACK LIMITS AT TURN 4 LAP 2 15:05:41,,6
2025,1268,9912,2025-09-07T13:12:23+00:00,Other,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 44 (HAM) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,7
2025,1268,9912,2025-09-07T13:13:58+00:00,Other,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 31 (OCO) AND 18 (STR) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,8
2025,1268,9912,2025-09-07T13:15:35+00:00,Other,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - FORCING ANOTHER DRIVER OFF THE TRACK,,9
2025,1268,9912,2025-09-07T13:16:16+00:00,Other,,CAR 12 (ANT) TIME 1:25.080 DELETED - TRACK LIMITS AT TURN 5 LAP 6 15:11:21,,10
2025,1268,9912,2025-09-07T13:17:36+00:00,Other,,CAR 6 (HAD) TIME 1:25.728 DELETED - TRACK LIMITS AT TURN 1 LAP 8 15:13:53,,11
2025,1268,9912,2025-09-07T13:18:12+00:00,Other,,CAR 43 (COL) TIME 1:24.816 DELETED - TRACK LIMITS AT TURN 5 LAP 9 15:15:41,,11
2025,1268,9912,2025-09-07T13:25:24+00:00,Other,,CAR 10 (GAS) TIME 1:25.448 DELETED - TRACK LIMITS AT TURN 5 LAP 15 15:24:13,,16
2025,1268,9912,2025-09-07T13:27:51+00:00,Other,,TURN 4 INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,18
2025,1268,9912,2025-09-07T13:29:00+00:00,Other,,CAR 55 (SAI) TIME 1:24.342 DELETED - TRACK LIMITS AT TURN 4 LAP 17 15:26:50,,19
2025,1268,9912,2025-09-07T13:29:59+00:00,Other,,CAR 10 (GAS) TIME 1:24.841 DELETED - TRACK LIMITS AT TURN 7 LAP 18 15:28:43,,19
2025,1268,9912,2025-09-07T13:36:18+00:00,Other,,CAR 12 (ANT) TIME 1:23.671 DELETED - TRACK LIMITS AT TURN 5 LAP 23 15:35:14,,24
2025,1268,9912,2025-09-07T13:36:20+00:00,Other,,CAR 55 (SAI) TIME 1:23.827 DELETED - TRACK LIMITS AT TURN 5 LAP 23 15:35:17,,24
2025,1268,9912,2025-09-07T13:39:15+00:00,Other,,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,26
2025,1268,9912,2025-09-07T13:42:13+00:00,Other,,FIA STEWARDS: REPRIMAND (DRIVING) FOR CAR 55 (SAI) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,28
2025,1268,9912,2025-09-07T13:43:10+00:00,Other,,CAR 23 (ALB) TIME 1:23.723 DELETED - TRACK LIMITS AT TURN 2 LAP 27 15:40:31,,29
2025,1268,9912,2025-09-07T13:43:31+00:00,Other,,CAR 12 (ANT) TIME 1:24.699 DELETED - TRACK LIMITS AT TURN 2 LAP 26 15:39:02,,29
2025,1268,9912,2025-09-07T13:44:27+00:00,Flag,BLACK AND WHITE,BLACK AND WHITE FLAG FOR CAR 12 (ANT) - TRACK LIMITS,12.0,30
2025,1268,9912,2025-09-07T13:45:34+00:00,Other,,CAR 22 (TSU) TIME 1:26.182 DELETED - TRACK LIMITS AT TURN 5 LAP 27 15:41:21,,31
2025,1268,9912,2025-09-07T13:45:35+00:00,Other,,CAR 30 (LAW) TIME 1:27.448 DELETED - TRACK LIMITS AT TURN 5 LAP 27 15:41:21,,31
2025,1268,9912,2025-09-07T13:46:28+00:00,Other,,CAR 43 (COL) TIME 1:25.753 DELETED - TRACK LIMITS AT TURN 1 LAP 30 15:44:54,,31
2025,1268,9912,2025-09-07T13:52:19+00:00,Other,,CAR 10 (GAS) TIME 1:24.437 DELETED - TRACK LIMITS AT TURN 5 LAP 33 15:49:26,,36
2025,1268,9912,2025-09-07T13:52:24+00:00,Flag,BLACK AND WHITE,BLACK AND WHITE FLAG FOR CAR 10 (GAS) - TRACK LIMITS,10.0,36
2025,1268,9912,2025-09-07T13:57:54+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 15:57:53,43.0,40
2025,1268,9912,2025-09-07T13:59:18+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 7,,41
2025,1268,9912,2025-09-07T13:59:24+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 6,,41
2025,1268,9912,2025-09-07T13:59:28+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 7,,41
2025,1268,9912,2025-09-07T13:59:30+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 6,,41
2025,1268,9912,2025-09-07T14:00:33+00:00,Other,,TURN 5 INCIDENT INVOLVING CARS 55 (SAI) AND 87 (BEA) NOTED,,42
2025,1268,9912,2025-09-07T14:01:49+00:00,Other,,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 87 (BEA) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION,,42
2025,1268,9912,2025-09-07T14:04:25+00:00,Other,,CAR 55 (SAI) TIME 1:29.703 DELETED - TRACK LIMITS AT TURN 5 LAP 40 15:59:16,,44
2025,1268,9912,2025-09-07T14:04:26+00:00,Other,,CAR 87 (BEA) TIME 1:33.514 DELETED - TRACK LIMITS AT TURN 5 LAP 40 15:59:20,,44
2025,1268,9912,2025-09-07T14:06:00+00:00,Other,,TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 23 (ALB) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,46
2025,1268,9912,2025-09-07T14:07:12+00:00,Other,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 87 (BEA) - CAUSING A COLLISION,,46
2025,1268,9912,2025-09-07T14:07:27+00:00,Other,,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 23 (ALB) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,47
2025,1268,9912,2025-09-07T14:10:50+00:00,Other,,CAR 63 (RUS) TIME 1:22.496 DELETED - TRACK LIMITS AT TURN 2 LAP 48 16:09:31,,49
2025,1268,9912,2025-09-07T14:12:46+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:12:45,43.0,50
2025,1268,9912,2025-09-07T14:15:49+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:15:48,31.0,53
2025,1268,9912,2025-09-07T14:16:12+00:00,Other,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 12 (ANT) - DRIVING ERRATICALLY,,53
2025,1268,9912,2025-09-07T14:16:59+00:00,Flag,CHEQUERED,CHEQUERED FLAG,,53
2025,1268,9912,2025-09-07T14:16:59.301000+00:00,SessionStatus,,SESSION FINISHED,,53
2025,1268,9912,2025-09-07T14:17:05+00:00,Other,,CAR 5 (BOR) TIME 1:22.619 DELETED - TRACK LIMITS AT TURN 1 LAP 52 16:15:25,,53
2025,1268,9912,2025-09-07T14:17:56+00:00,Other,,CAR 43 (COL) TIME 1:25.035 DELETED - TRACK LIMITS AT TURN 5 LAP 50 16:13:33,,53
2025,1268,9912,2025-09-07T14:18:26+00:00,Other,,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - FORCING ANOTHER DRIVER OFF THE TRACK,,53
2025,1268,9912,2025-09-07T14:21:36+00:00,Other,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,,53
2025,1269,9904,2025-09-21T10:20:00+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2025,1269,9904,2025-09-21T10:30:00+00:00,Other,,PIT EXIT CLOSED,,1
2025,1269,9904,2025-09-21T10:30:28+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 5,,1
2025,1269,9904,2025-09-21T10:30:29+00:00,Other,,DRS DISABLED IN ZONE 1,,1
2025,1269,9904,2025-09-21T10:31:53+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 4,,1
2025,1269,9904,2025-09-21T10:32:46+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 3,,1
2025,1269,9904,2025-09-21T10:33:19+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 5,,1
2025,1269,9904,2025-09-21T10:34:10+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 3,,1
2025,1269,9904,2025-09-21T10:36:02+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 21,,1
2025,1269,9904,2025-09-21T10:36:03+00:00,Other,,DRS DISABLED IN ZONE 2,,1
2025,1269,9904,2025-09-21T10:36:10+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 18,,1
2025,1269,9904,2025-09-21T10:36:24+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 18,,1
2025,1269,9904,2025-09-21T10:37:12+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 21,,1
2025,1269,9904,2025-09-21T10:37:12+00:00,Other,,DRS ENABLED IN ZONE 2,,1
2025,1269,9904,2025-09-21T10:38:16+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 4,,1
2025,1269,9904,2025-09-21T10:38:18+00:00,Other,,DRS ENABLED IN ZONE 1,,1
2025,1269,9904,2025-09-21T10:38:18+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 3,,1
2025,1269,9904,2025-09-21T10:45:39+00:00,Other,,RISK OF RAIN FOR F1 RACE IS 10 %,,1
2025,1269,9904,2025-09-21T10:47:24+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 2,,1
2025,1269,9904,2025-09-21T10:47:26+00:00,Other,,DRS DISABLED IN ZONE 2,,1
2025,1269,9904,2025-09-21T10:48:47+00:00,Other,,DRS ENABLED IN ZONE 2,,1
2025,1269,9904,2025-09-21T10:48:47+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 2,,1
2025,1269,9904,2025-09-21T10:48:49+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 2,,1
2025,1269,9904,2025-09-21T10:48:50+00:00,Other,,DRS DISABLED IN ZONE 2,,1
2025,1269,9904,2025-09-21T10:49:18+00:00,Other,,DRS ENABLED IN ZONE 2,,1
2025,1269,9904,2025-09-21T10:49:18+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 2,,1
2025,1269,9904,2025-09-21T10:57:04+00:00,Drs,,DRS DISABLED,,1
2025,1269,9904,2025-09-21T11:03:53.616000+00:00,SessionStatus,,SESSION STARTED,,1
2025,1269,9904,2025-09-21T11:03:54+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2025,1269,9904,2025-09-21T11:04:47+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 7,,1
2025,1269,9904,2025-09-21T11:04:53+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 7,,1
2025,1269,9904,2025-09-21T11:05:16+00:00,SafetyCar,,SAFETY CAR DEPLOYED,,1
2025,1269,9904,2025-09-21T11:05:47+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 6,,1
2025,1269,9904,2025-09-21T11:05:51+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 7,,1
2025,1269,9904,2025-09-21T11:06:08+00:00,Other,,RECOVERY VEHICLE ON TRACK AT TURN 6,,2
2025,1269,9904,2025-09-21T11:10:36+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 6,,3
2025,1269,9904,2025-09-21T11:11:47+00:00,Other,,INCIDENT INVOLVING CAR 81 (PIA) NOTED - FALSE START - MOVING BEFORE SIGNAL,,4
2025,1269,9904,2025-09-21T11:11:57+00:00,Other,,INCIDENT INVOLVING CAR 14 (ALO) NOTED - FALSE START - MOVING BEFORE SIGNAL,,4
2025,1269,9904,2025-09-21T11:12:13+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 7,,4
2025,1269,9904,2025-09-21T11:12:23+00:00,SafetyCar,,SAFETY CAR IN THIS LAP,,4
2025,1269,9904,2025-09-21T11:13:24+00:00,Other,,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL,,4
2025,1269,9904,2025-09-21T11:13:28+00:00,Other,,FIA STEWARDS: INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL,,4
2025,1269,9904,2025-09-21T11:13:56+00:00,Flag,CLEAR,TRACK CLEAR,,4
2025,1269,9904,2025-09-21T11:14:58+00:00,Other,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 81 (PIA) - FALSE START - MOVING BEFORE SIGNAL,,5
2025,1269,9904,2025-09-21T11:15:23+00:00,Other,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 14 (ALO) - FALSE START - MOVING BEFORE SIGNAL,,5
2025,1269,9904,2025-09-21T11:16:26+00:00,Drs,,DRS ENABLED,,6
2025,1269,9904,2025-09-21T11:16:46+00:00,Other,,TURN 6 INCIDENT INVOLVING CARS 27 (HUL) AND 31 (OCO) NOTED - CAUSING A COLLISION,,6
2025,1269,9904,2025-09-21T11:17:31+00:00,Other,,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 27 (HUL) AND 31 (OCO) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,6
2025,1269,9904,2025-09-21T11:19:50+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 17,,7
2025,1269,9904,2025-09-21T11:19:52+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 17,,7
2025,1269,9904,2025-09-21T11:21:51+00:00,Other,,CAR 14 (ALO) TIME 1:48.701 DELETED - TRACK LIMITS AT TURN 16 LAP 7 15:19:49,,9
2025,1269,9904,2025-09-21T11:37:29+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 7,,17
2025,1269,9904,2025-09-21T11:37:30+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 7,,17
2025,1269,9904,2025-09-21T11:37:39+00:00,Other,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,17
2025,1269,9904,2025-09-21T11:39:30+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 7,,19
2025,1269,9904,2025-09-21T11:39:40+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 7,,19
2025,1269,9904,2025-09-21T11:40:06+00:00,Other,,TURN 5 INCIDENT INVOLVING CARS 23 (ALB) AND 43 (COL) NOTED - CAUSING A COLLISION,,19
2025,1269,9904,2025-09-21T11:40:29+00:00,Other,,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 23 (ALB) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION,,19
2025,1269,9904,2025-09-21T11:41:00+00:00,Other,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 23 (ALB) - CAUSING A COLLISION,,19
2025,1269,9904,2025-09-21T11:48:32+00:00,Other,,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 14 (ALO) - FALSE START - MOVING BEFORE SIGNAL,,24
2025,1269,9904,2025-09-21T11:55:57+00:00,Other,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 8,,28
2025,1269,9904,2025-09-21T11:56:22+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 8,,28
2025,1269,9904,2025-09-21T12:32:49+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:32:49,10.0,49
2025,1269,9904,2025-09-21T12:33:13+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:33:12,43.0,49
2025,1269,9904,2025-09-21T12:37:19+00:00,Flag,CHEQUERED,CHEQUERED FLAG,,51
2025,1269,9904,2025-09-21T12:37:20.220000+00:00,SessionStatus,,SESSION FINISHED,,51
2025,1269,9904,2025-09-21T12:40:25+00:00,Other,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,,51
2025,1269,9904,2025-09-21T12:41:41+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 2,,51
2025,1269,9904,2025-09-21T12:41:42+00:00,Other,,DRS DISABLED IN ZONE 2,,51
2025,1269,9904,2025-09-21T12:41:59+00:00,Other,,DRS ENABLED IN ZONE 2,,51
2025,1269,9904,2025-09-21T12:41:59+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 2,,51
2025,1269,9904,2025-09-21T12:42:33+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 7,,51
2025,1269,9904,2025-09-21T12:42:55+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 7,,51
2025,1270,9896,2025-10-05T11:16:40+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 2,,1
2025,1270,9896,2025-10-05T11:16:41+00:00,Other,,DRS DISABLED IN ZONE 4,,1
2025,1270,9896,2025-10-05T11:16:55+00:00,Other,,DRS ENABLED IN ZONE 4,,1
2025,1270,9896,2025-10-05T11:16:55+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 2,,1
2025,1270,9896,2025-10-05T11:20:01+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2025,1270,9896,2025-10-05T11:22:00+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 16,,1
2025,1270,9896,2025-10-05T11:22:01+00:00,Other,,DRS DISABLED IN ZONE 4,,1
2025,1270,9896,2025-10-05T11:22:09+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 16,,1
2025,1270,9896,2025-10-05T11:22:09+00:00,Other,,DRS ENABLED IN ZONE 4,,1
2025,1270,9896,2025-10-05T11:26:48+00:00,Other,,INCIDENT INVOLVING CAR 23 (ALB) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,1
2025,1270,9896,2025-10-05T11:30:01+00:00,Other,,PIT EXIT CLOSED,,1
2025,1270,9896,2025-10-05T11:31:57+00:00,Other,,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,1
2025,1270,9896,2025-10-05T11:39:51+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 4,,1
2025,1270,9896,2025-10-05T11:39:52+00:00,Other,,DRS DISABLED IN ZONE 1,,1
2025,1270,9896,2025-10-05T11:43:00+00:00,Other,,DRS ENABLED IN ZONE 1,,1
2025,1270,9896,2025-10-05T11:43:00+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 4,,1
2025,1270,9896,2025-10-05T11:45:12+00:00,Other,,RISK OF RAIN FOR F1 RACE IS 30%,,1
2025,1270,9896,2025-10-05T11:57:04+00:00,Drs,,DRS DISABLED,,1
2025,1270,9896,2025-10-05T12:03:32+00:00,Flag,GREEN,GREEN LIGHT - PIT EXIT OPEN,,1
2025,1270,9896,2025-10-05T12:03:32.197000+00:00,SessionStatus,,SESSION STARTED,,1
2025,1270,9896,2025-10-05T12:05:16+00:00,Drs,,DRS ENABLED,,2
2025,1270,9896,2025-10-05T12:05:31+00:00,Other,,TURN 1 INCIDENT INVOLVING CARS 6 (HAD) AND 87 (BEA) NOTED - CAUSING A COLLISION,,2
2025,1270,9896,2025-10-05T12:07:07+00:00,Other,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 6 (HAD) AND 87 (BEA) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,3
2025,1270,9896,2025-10-05T12:07:17+00:00,Other,,LAP 1 TURN 3 INCIDENT INVOLVING CARS 4 (NOR) AND 81 (PIA) NOTED - CAUSING A COLLISION,,3
2025,1270,9896,2025-10-05T12:08:58+00:00,Other,,FIA STEWARDS: LAP 1 TURN 3 INCIDENT INVOLVING CARS 4 (NOR) AND 81 (PIA) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,4
2025,1270,9896,2025-10-05T12:12:16+00:00,Other,,CAR 12 (ANT) TIME 1:38.206 DELETED - TRACK LIMITS AT TURN 2 LAP 4 20:08:48,,6
2025,1270,9896,2025-10-05T12:14:39+00:00,Flag,DOUBLE YELLOW,DOUBLE YELLOW IN TRACK SECTOR 5,,7
2025,1270,9896,2025-10-05T12:14:40+00:00,Other,,DRS DISABLED IN ZONE 1,,7
2025,1270,9896,2025-10-05T12:14:56+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 5,,7
2025,1270,9896,2025-10-05T12:14:57+00:00,Other,,DRS ENABLED IN ZONE 1,,7
2025,1270,9896,2025-10-05T12:28:23+00:00,Other,,CAR 87 (BEA) TIME 1:38.526 DELETED - TRACK LIMITS AT TURN 19 LAP 14 20:26:48,,16
2025,1270,9896,2025-10-05T13:04:13+00:00,Other,,CAR 1 (VER) TIME 1:36.420 DELETED - TRACK LIMITS AT TURN 2 LAP 37 21:02:16,,38
2025,1270,9896,2025-10-05T13:05:29+00:00,Other,,CAR 1 (VER) TIME 1:36.064 DELETED - TRACK LIMITS AT TURN 2 LAP 38 21:03:52,,39
2025,1270,9896,2025-10-05T13:10:11+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:10:11,18.0,42
2025,1270,9896,2025-10-05T13:10:34+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:10:33,18.0,42
2025,1270,9896,2025-10-05T13:13:14+00:00,Other,,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 42 21:11:58 (PIT),,43
2025,1270,9896,2025-10-05T13:13:40+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 21:13:39,23.0,44
2025,1270,9896,2025-10-05T13:14:19+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 21:14:18,31.0,44
2025,1270,9896,2025-10-05T13:15:06+00:00,Other,,CAR 43 (COL) TIME 1:41.546 DELETED - TRACK LIMITS AT TURN 7 LAP 42 21:12:07,,45
2025,1270,9896,2025-10-05T13:15:09+00:00,Other,,TURN 8 INCIDENT INVOLVING CARS 27 (HUL) AND 43 (COL) NOTED,,45
2025,1270,9896,2025-10-05T13:15:19+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 21:15:18,10.0,45
2025,1270,9896,2025-10-05T13:15:28+00:00,Flag,YELLOW,YELLOW IN TRACK SECTOR 6,,45
2025,1270,9896,2025-10-05T13:15:29+00:00,Other,,DRS DISABLED IN ZONE 1,,45
2025,1270,9896,2025-10-05T13:15:32+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 21:15:32,10.0,45
2025,1270,9896,2025-10-05T13:15:38+00:00,Other,,DRS ENABLED IN ZONE 1,,45
2025,1270,9896,2025-10-05T13:15:38+00:00,Flag,CLEAR,CLEAR IN TRACK SECTOR 6,,45
2025,1270,9896,2025-10-05T13:15:58+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:15:58,27.0,45
2025,1270,9896,2025-10-05T13:16:05+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:16:04,18.0,45
2025,1270,9896,2025-10-05T13:16:22+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:16:22,5.0,45
2025,1270,9896,2025-10-05T13:16:26+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:16:25,18.0,45
2025,1270,9896,2025-10-05T13:16:57+00:00,Other,,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 44 21:15:26 (PIT),,46
2025,1270,9896,2025-10-05T13:18:18+00:00,Other,,CAR 55 (SAI) TIME 1:38.539 DELETED - TRACK LIMITS AT TURN 17 LAP 43 21:14:27,,47
2025,1270,9896,2025-10-05T13:18:21+00:00,Other,,CAR 87 (BEA) TIME 1:39.621 DELETED - TRACK LIMITS AT TURN 2 LAP 44 21:14:44,,47
2025,1270,9896,2025-10-05T13:18:22+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 21:18:21,31.0,47
2025,1270,9896,2025-10-05T13:18:26+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 21:18:26,43.0,47
2025,1270,9896,2025-10-05T13:18:31+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 21:18:30,31.0,47
2025,1270,9896,2025-10-05T13:18:34+00:00,Other,,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 11 LAP 44 21:16:08 (PIT),,47
2025,1270,9896,2025-10-05T13:18:37+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 21:18:37,31.0,47
2025,1270,9896,2025-10-05T13:18:45+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 21:18:45,31.0,47
2025,1270,9896,2025-10-05T13:19:07+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 21:19:07,27.0,47
2025,1270,9896,2025-10-05T13:19:15+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 21:19:14,10.0,47
2025,1270,9896,2025-10-05T13:19:58+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:19:57,18.0,48
2025,1270,9896,2025-10-05T13:20:09+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 21:20:08,10.0,48
2025,1270,9896,2025-10-05T13:20:33+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 21:20:32,18.0,48
2025,1270,9896,2025-10-05T13:20:47+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:20:47,5.0,48
2025,1270,9896,2025-10-05T13:21:04+00:00,Flag,BLUE,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 21:21:03,5.0,48
